clozapine	fluoxetine	mechanism	however , other published reports describe modest elevations ( less than two fold ) of clozapine and metabolite concentrations when clozapine was taken with paroxetine , fluoxetine , and sertraline .
clozapine	benzodiazepine	advise	although it has not been established that there is an interaction between clozapine and benzodiazepines or other psychotropics , caution is advised when clozapine is initiated in patients taking a benzodiazepine or any other psychotropic drug .
Etonogestrel	Dilantin	int	etonogestrel may interact with the following medications : acetaminophen ( tylenol ) , antibiotics such as ampicillin and tetracycline , anticonvulsants ( dilantin , phenobarbital , tegretol , trileptal , topamax , felbatol ) , antifungals ( gris peg , nizoral , sporanox ) , atorvastatin ( lipitor ) , clofibrate ( atromid s ) , cyclosporine ( neoral , sandimmune ) , hiv drugs classified as protease inhibitors ( agenerase , crixivan , fortovase , invirase , kaletra , norvir , viracept ) , morphine ( astramorph , kadian , ms contin ) , phenylbutazone , prednisolone ( prelone ) , rifadin ( rifampin ) , st. johns wort , temazepam , theophylline ( theo dur ) , and vitamin c .
Anticonvulsants	progestins	mechanism	anticonvulsants ( carbamazepine , felbamate , phenobarbital , phenytoin , topiramate ) : increase the metabolism of ethinyl estradiol and / or some progestins , leading to possible decrease in contraceptive effectiveness .
ascorbic acid	synthetic estrogens	mechanism	ascorbic acid : doses of ascorbic acid ( vitamin c ) dg g / day have been reported to increase plasma concentration of synthetic estrogens by ~47 % , possibly by inhibiting conjugation ;
Atorvastatin	norethindrone	mechanism	atorvastatin : atorvastatin increases the auc for norethindrone and ethinyl estradiol .
hormonal contraceptives	benzodiazepines	mechanism	benzodiazepines : combination hormonal contraceptives may decrease the clearance of some benzodiazepines ( alprazolam , chlordiazepoxide , diazepam ) and increase the clearance of others ( lorazepam , oxazepam , temazepam ) .
Rifampin	norethindrone	mechanism	rifampin : rifampin increases the metabolism of ethinyl estradiol and some progestins ( norethindrone ) resulting in decreased contraceptive effectiveness and increased menstrual irregularities .
Ethinyl estradiol	theophylline	mechanism	theophylline : ethinyl estradiol may inhibit the metabolism of theophylline , leading to increased plasma concentrations .
imipramine	combination hormonal contraceptives	mechanism	tricyclic antidepressants ( amitriptyline , imipramine , nortriptyline ) : metabolism may be inhibited by combination hormonal contraceptives , increasing plasma levels of antidepressant ;
rifampin	corticosteroid	advise	drugs that induce hepatic enzymes such as phenobarbital , phenytoin and rifampin may increase the clearance of corticosteroids and may require increases in corticosteroid dose to achieve the desired response .
Etonogestrel	clofibrate	int	etonogestrel may interact with the following medications : acetaminophen ( tylenol ) , antibiotics such as ampicillin and tetracycline , anticonvulsants ( dilantin , phenobarbital , tegretol , trileptal , topamax , felbatol ) , antifungals ( gris peg , nizoral , sporanox ) , atorvastatin ( lipitor ) , clofibrate ( atromid s ) , cyclosporine ( neoral , sandimmune ) , hiv drugs classified as protease inhibitors ( agenerase , crixivan , fortovase , invirase , kaletra , norvir , viracept ) , morphine ( astramorph , kadian , ms contin ) , phenylbutazone , prednisolone ( prelone ) , rifadin ( rifampin ) , st. johns wort , temazepam , theophylline ( theo dur ) , and vitamin c .
Etonogestrel	antibiotics	int	etonogestrel may interact with the following medications : acetaminophen ( tylenol ) , antibiotics such as ampicillin and tetracycline , anticonvulsants ( dilantin , phenobarbital , tegretol , trileptal , topamax , felbatol ) , antifungals ( gris peg , nizoral , sporanox ) , atorvastatin ( lipitor ) , clofibrate ( atromid s ) , cyclosporine ( neoral , sandimmune ) , hiv drugs classified as protease inhibitors ( agenerase , crixivan , fortovase , invirase , kaletra , norvir , viracept ) , morphine ( astramorph , kadian , ms contin ) , phenylbutazone , prednisolone ( prelone ) , rifadin ( rifampin ) , st. johns wort , temazepam , theophylline ( theo dur ) , and vitamin c .
Etonogestrel	Theo-Dur	int	etonogestrel may interact with the following medications : acetaminophen ( tylenol ) , antibiotics such as ampicillin and tetracycline , anticonvulsants ( dilantin , phenobarbital , tegretol , trileptal , topamax , felbatol ) , antifungals ( gris peg , nizoral , sporanox ) , atorvastatin ( lipitor ) , clofibrate ( atromid s ) , cyclosporine ( neoral , sandimmune ) , hiv drugs classified as protease inhibitors ( agenerase , crixivan , fortovase , invirase , kaletra , norvir , viracept ) , morphine ( astramorph , kadian , ms contin ) , phenylbutazone , prednisolone ( prelone ) , rifadin ( rifampin ) , st. johns wort , temazepam , theophylline ( theo-dur ) , and vitamin c .
Etonogestrel	Phenobarbital	int	etonogestrel may interact with the following medications : acetaminophen ( tylenol ) , antibiotics such as ampicillin and tetracycline , anticonvulsants ( dilantin , phenobarbital , tegretol , trileptal , topamax , felbatol ) , antifungals ( gris peg , nizoral , sporanox ) , atorvastatin ( lipitor ) , clofibrate ( atromid s ) , cyclosporine ( neoral , sandimmune ) , hiv drugs classified as protease inhibitors ( agenerase , crixivan , fortovase , invirase , kaletra , norvir , viracept ) , morphine ( astramorph , kadian , ms contin ) , phenylbutazone , prednisolone ( prelone ) , rifadin ( rifampin ) , st. johns wort , temazepam , theophylline ( theo dur ) , and vitamin c .
carbamazepine	ethinyl estradiol	mechanism	anticonvulsants ( carbamazepine , felbamate , phenobarbital , phenytoin , topiramate ) : increase the metabolism of ethinyl estradiol and / or some progestins , leading to possible decrease in contraceptive effectiveness .
topiramate	progestins	mechanism	anticonvulsants ( carbamazepine , felbamate , phenobarbital , phenytoin , topiramate ) : increase the metabolism of ethinyl estradiol and / or some progestins , leading to possible decrease in contraceptive effectiveness .
hormonal contraceptives	diazepam	mechanism	benzodiazepines : combination hormonal contraceptives may decrease the clearance of some benzodiazepines ( alprazolam , chlordiazepoxide , diazepam ) and increase the clearance of others ( lorazepam , oxazepam , temazepam ) .
lopinavir	combination hormonal contraceptives	mechanism	protease inhibitors : amprenavir , lopinavir , nelfinavir , and ritonavir have been shown to decrease plasma levels of combination hormonal contraceptives ;
Rifampin	progestins	mechanism	rifampin : rifampin increases the metabolism of ethinyl estradiol and some progestins ( norethindrone ) resulting in decreased contraceptive effectiveness and increased menstrual irregularities .
Acitretin	progestin	effect	acitretin : interferes with the contraceptive effect of microdosed progestin containing minipill preparations .
amitriptyline	combination hormonal contraceptives	mechanism	tricyclic antidepressants ( amitriptyline , imipramine , nortriptyline ) : metabolism may be inhibited by combination hormonal contraceptives , increasing plasma levels of antidepressant ;
phenytoin	corticosteroid	advise	drugs that induce hepatic enzymes such as phenobarbital , phenytoin and rifampin may increase the clearance of corticosteroids and may require increases in corticosteroid dose to achieve the desired response .
phenylbutazone	heparin sodium	effect	platelet inhibitors : drugs such as acetylsalicylic acid , dextran , phenylbutazone , ibuprofen , indomethacin , dipyridamole , hydroxychloroquine and others that interfere with platelet aggregation reactions ( the main hemostatic defense of heparinized patients ) may induce bleeding and should be used with caution in patients receiving heparin sodium .
DIFLUCAN	terfenadine	mechanism	another study at a dg mg and dg mg daily dose of fluconazole demonstrated that diflucan taken in doses of dg mg per day or greater significantly increases plasma levels of terfenadine when taken concomitantly .
fluconazole	astemizole	mechanism	astemizole : the use of fluconazole in patients concurrently taking astemizole or other drugs metabolized by the cytochrome p450 system may be associated with elevations in serum levels of these drugs .
Fluconazole	levonorgestrel	mechanism	fluconazole tablets coadministered with ethinyl estradiol and levonorgestrel containing oral contraceptives produced an overall mean increase in ethinyl estradiol and levonorgestrel levels ;
DIFLUCAN	glipizide	mechanism	diflucan reduces the metabolism of tolbutamide , glyburide , and glipizide and increases the plasma concentration of these agents .
fluconazole	warfarin	effect	in post marketing experience , as with other azole antifungals , bleeding events ( bruising , epistaxis , gastrointestinal bleeding , hematuria , and melena ) have been reported in association with increases in prothrombin time in patients receiving fluconazole concurrently with warfarin .
Streptase	antiplatelet agents	effect	use of anticoagulants and antiplatelet agents streptase , streptokinase , alone or in combination with antiplatelet agents and anticoagulants , may cause bleeding complications .
methyldopa	lithium	advise	when methyldopa and lithium are given concomitantly the patient should be carefully monitored for symptoms of lithium toxicity .
quinolones	magnesium	mechanism	administration of quinolones with antacids containing aluminum , magnesium , or calcium , with sucralfate , with metal cations such as iron , or with multivitamins containing iron or zinc , or with formulations containing divalent and trivalent cations such as videx ( didanosine ) chewable / buffered tablets or the pediatric powder for oral solution , may substantially interfere with the absorption of quinolones , resulting in systemic concentrations considerably lower than desired .
quinolones	cyclosporine	mechanism	in addition , other quinolones have been reported to decrease the cyp3a4 mediated metabolism of cyclosporine .
ketoconazole	corticosteroids	mechanism	drugs such as troleandomycin and ketoconazole may inhibit the metabolism of corticosteroids and thus decrease their clearance .
Digitalis	heparin sodium	effect	drugs decreasing heparin effect : digitalis , tetracyclines , nicotine , or antihistamines may partially counteract the anticoagulant action of heparin sodium .
calcium antagonists	beta-adrenergic blocking agents	advise	literature reports suggest that oral calcium antagonists may be used in combination with beta-adrenergic blocking agents when heart function is normal , but should be avoided in patients with impaired cardiac function .
Antihistamines	CNS depressants	effect	antihistamines may have additive effects with alcohol and other cns depressants , e.g. , hypnotics , sedatives , tranquilizers , antianxiety agents .
antibiotics	anticholinesterase	advise	these antibiotics should be used in the myasthenic patient only where definitely indicated , and then careful adjustment should be made of adjunctive anticholinesterase dosage .
Nonsteroidal anti-inflammatory agents	lithium	mechanism	lithium : nonsteroidal anti-inflammatory agents have been reported to increase steadystate plasma lithium levels .
bupropion	antidepressants	advise	therefore , co administration of bupropion with drugs that are metabolized by cyp2d6 isoenzyme including certain antidepressants ( e.g. , nortriptyline , imipramine , desipramine , paroxetine , fluoxetine , sertraline ) , antipsychotics ( e.g. , haloperidol , risperidone , thioridazine ) , beta blockers ( e.g. , metoprolol ) , and type 1c antiarrhythmics ( e.g. , propafenone , flecainide ) , should be approached with caution and should be initiated at the lower end of the dose range of the concomitant medication .
bupropion	propafenone	advise	therefore , co administration of bupropion with drugs that are metabolized by cyp2d6 isoenzyme including certain antidepressants ( e.g. , nortriptyline , imipramine , desipramine , paroxetine , fluoxetine , sertraline ) , antipsychotics ( e.g. , haloperidol , risperidone , thioridazine ) , beta blockers ( e.g. , metoprolol ) , and type 1c antiarrhythmics ( e.g. , propafenone , flecainide ) , should be approached with caution and should be initiated at the lower end of the dose range of the concomitant medication .
ibuprofen	heparin sodium	effect	platelet inhibitors : drugs such as acetylsalicylic acid , dextran , phenylbutazone , ibuprofen , indomethacin , dipyridamole , hydroxychloroquine and others that interfere with platelet aggregation reactions ( the main hemostatic defense of heparinized patients ) may induce bleeding and should be used with caution in patients receiving heparin sodium .
indomethacin	heparin sodium	effect	platelet inhibitors : drugs such as acetylsalicylic acid , dextran , phenylbutazone , ibuprofen , indomethacin , dipyridamole , hydroxychloroquine and others that interfere with platelet aggregation reactions ( the main hemostatic defense of heparinized patients ) may induce bleeding and should be used with caution in patients receiving heparin sodium .
beta-adrenergic blocking agents	calcium antagonist	effect	hypotension , av conduction disturbances , and left ventricular failure have been reported in some patients receiving beta-adrenergic blocking agents when an oral calcium antagonist was added to the treatment regimen .
Antihistamines	alcohol	effect	antihistamines may have additive effects with alcohol and other cns depressants , e.g. , hypnotics , sedatives , tranquilizers , antianxiety agents .
interleukin-1 antagonist	TNF-blocking agent	effect	anakinra : concurrent administration of anakinra ( an interleukin-1 antagonist ) and another tnf-blocking agent has been associated with an increased risk of serious infections , an increased risk of neutropenia and no additional benefit compared to these medicinal products alone .
Clonidine hydrochloride	sedatives	effect	clonidine hydrochloride may enhance the cns depressive effects of alcohol , barbiturates or other sedatives .
Clonidine	sedating drugs	effect	amitriptyline in combination with clonidine enhances the manifestation of corneal lesions in rats epidural injection clonidine may potentiate the cns depressive effect of alcohol , barbiturates or other sedating drugs .
Probenecid	ketoprofen	mechanism	probenecid : probenecid increases both free and bound ketoprofen by reducing the plasma clearance of ketoprofen to about one third , as well as decreasing its protein binding .
ketoprofen	probenecid	advise	therefore , the combination of ketoprofen and probenecid is not recommended .
bupropion	fluoxetine	advise	therefore , co administration of bupropion with drugs that are metabolized by cyp2d6 isoenzyme including certain antidepressants ( e.g. , nortriptyline , imipramine , desipramine , paroxetine , fluoxetine , sertraline ) , antipsychotics ( e.g. , haloperidol , risperidone , thioridazine ) , beta blockers ( e.g. , metoprolol ) , and type 1c antiarrhythmics ( e.g. , propafenone , flecainide ) , should be approached with caution and should be initiated at the lower end of the dose range of the concomitant medication .
tetracyclines	magnesium	mechanism	absorption of tetracyclines is impaired by antacids containing aluminum , calcium , or magnesium , and iron containing preparations .
tetracycline	Penthrane	effect	the concurrent use of tetracycline and penthrane ( methoxyflurane ) has been reported to result in fatal renal toxicity .
beta-blocker	reserpine	advise	close observation of the patient is recommended when a beta-blocker is administered to patients receiving catecholamine depleting drugs such as reserpine , because of possible additive effects and the production of hypotension and / or marked bradycardia , which may produce vertigo , syncope , or postural hypotension .
chlorprothixene	opioids	effect	if chlorprothixene is given concomitantly with opioids , the opioid dose should be reduced ( by approx. dg % ) , because chlorprothixene amplifies the therapeutic actions and side effects of opioids massively .
phenytoin	Norpace CR	mechanism	if phenytoin or other hepatic enzyme inducers are taken concurrently with norpace or norpace cr , lower plasma levels of disopyramide may occur .
Noncardioselective beta-blockers	guanfacine	effect	noncardioselective beta-blockers ( nadolol , porpranolol , timolol ) may exacerbate rebound hypertension when guanfacine is withdrawn .
dipyridamole	Activase	effect	in addition to bleeding associated with heparin and vitamin k antagonists , drugs that alter platelet function ( such as acetylsalicylic acid , dipyridamole and abciximab ) may increase the risk of bleeding if administered prior to , during , or after activase therapy .
vitamin K antagonists	Activase	effect	in addition to bleeding associated with heparin and vitamin k antagonists , drugs that alter platelet function ( such as acetylsalicylic acid , dipyridamole and abciximab ) may increase the risk of bleeding if administered prior to , during , or after activase therapy .
Robinul	anticholinergics	effect	the concurrent use of robinul injection with other anticholinergics or medications with anticholinergic activity , such as phenothiazines , antiparkinson drugs , or tricyclic antidepressants , may intensify the antimuscarinic effects and may result in an increase in anticholinergic side effects .
Robinul	tricyclic antidepressants	effect	the concurrent use of robinul injection with other anticholinergics or medications with anticholinergic activity , such as phenothiazines , antiparkinson drugs , or tricyclic antidepressants , may intensify the antimuscarinic effects and may result in an increase in anticholinergic side effects .
FOSCAVIR	pentamidine	advise	because of foscarnets tendency to cause renal impairment , the use of foscavir should be avoided in combination with potentially nephrotoxic drugs such as aminoglycosides , amphotericin b and intravenous pentamidine unless the potential benefits outweigh the risks to the patient .
Cocaine	heroin	effect	cocaine sometimes proves to be fatal when used in combination with heroin .
Tetracycline	penicillin	effect	tetracycline , a bacteriostatic antibiotic , may antagonize the bactercidal effect of penicillin and concurrent use of these drugs should be avoided .
glimepiride	Arthropan	advise	before taking glimepiride , tell your doctor if you are taking any of the following medicines : aspirin or another salicylate such as magnesium / choline salicylate ( trilisate ) , salsalate ( disalcid , others ) , choline salicylate ( arthropan ) , magnesium salicylate ( magan ) , or bismuth subsalicylate ( pepto bismol ) ;
erythromycin	ergotamine	effect	ergotamine : concurrent use of erythromycin and ergotamine or dihydroergotamine has been associated in some patients with acute ergot toxicity characterized by severe peripheral vasospasm and dysesthesia .
erythromycin	alfentanil	int	other drugs drug interactions have been reported with concomitant administration of erythromycin and other medications , including cyclosporine , hexobarbital , carbamazepine , alfentanil , disopyramide , phenytoin , bromocriptine , valproate , astemizole , and lovastatin .
flurbiprofen	beta-blocker	advise	patients taking both flurbiprofen and a beta-blocker should be monitored to ensure that a satisfactory hypotensive effect is achieved .
aspirin	flurbiprofen	mechanism	aspirin : concurrent administration of aspirin and flurbiprofen resulted in dg % lower serum flurbiprofen concentrations .
Flurbiprofen	propranolol	effect	flurbiprofen pretreatment attenuated the hypotensive effect of a single dose of propranolol but not atenolol .
azithromycin	carbamazepine	mechanism	when used in therapeutic doses , azithromycin had a modest effect on the pharmacokinetics of atorvastatin , carbamazepine , cetirizine , didanosine , efavirenz , fluconazole , indinavir , midazolam , rifabutin , sildenafil , theophylline ( intravenous and oral ) , triazolam , trimethoprim / sulfamethoxazole or zidovudine .
azithromycin	midazolam	mechanism	when used in therapeutic doses , azithromycin had a modest effect on the pharmacokinetics of atorvastatin , carbamazepine , cetirizine , didanosine , efavirenz , fluconazole , indinavir , midazolam , rifabutin , sildenafil , theophylline ( intravenous and oral ) , triazolam , trimethoprim / sulfamethoxazole or zidovudine .
rifampin	efavirenz	mechanism	drugs which induce cyp3a4 activity ( eg , phenobarbital , rifampin , rifabutin ) would be expected to increase the clearance of efavirenz resulting in lowered plasma concentrations .
Bentiromide	chloramphenicol	int	bentiromide may interact with acetaminophen ( e.g. , tylenol ) , chloramphenicol ( e.g. , chloromycetin ) , local anesthetics ( e.g. , benzocaine and lidocaine ) , para aminobenzoic acid ( paba ) containing preparations ( e.g. , sunscreens and some multivitamins ) , procainamide ( e.g. , pronestyl ) , sulfonamides ( sulfa medicines ) , thiazide diuretics ( use of these medicines during the test period will affect the test results ) , and pancreatic supplements ( use of pancreatic supplements may give false test results ) .
atropine sulfate	MAO inhibitors	int	diphenoxylate hcl and atropine sulfate may interact with mao inhibitors in studies with male rats , diphenoxylate hydrochloride was found to inhibit the hepatic microsomal enzyme system at a dose of dg mg / kg / day .
Duloxetine	amitriptyline	advise	therefore , co administration of duloxetine with other drugs that are extensively metabolized by this isozyme and which have a narrow therapeutic index , including certain antidepressants ( tricyclic antidepressants [ tcas ] , such as nortriptyline , amitriptyline , and imipramine ) , phenothiazines and type 1c antiarrhythmics ( e.g. , propafenone , flecainide ) , should be approached with caution .
Duloxetine	propafenone	advise	therefore , co administration of duloxetine with other drugs that are extensively metabolized by this isozyme and which have a narrow therapeutic index , including certain antidepressants ( tricyclic antidepressants [ tcas ] , such as nortriptyline , amitriptyline , and imipramine ) , phenothiazines and type 1c antiarrhythmics ( e.g. , propafenone , flecainide ) , should be approached with caution .
Isoproterenol hydrochloride	epinephrine	advise	isoproterenol hydrochloride injection and epinephrine should not be administered simultaneously because both drugs are direct cardiac stimulants and their combined effects may induce serious arrhythmias .
ISUPREL	anesthetics	advise	isuprel should be used with caution , if at all , when potent inhalational anesthetics such as halothane are employed because of potential to sensitize the myocardium to effects of sympathomimetic amines .
famotidine	cefditoren pivoxil	mechanism	h2 receptor antagonists : co administration of a single dose of intravenously administered famotidine ( dg mg ) reduced the oral absorption of a single dg mg dose of cefditoren pivoxil administered following a meal , as evidenced by a dg % decrease in mean cmax and a dg % decrease in mean auc .
Nabilone	codeine	effect	nabilone has been shown to have an additive cns depressant effect when given with either diazepam , secobarbitone sodium , alcohol or codeine .
HCTZ	dofetilide	mechanism	in patients receiving hctz alone , dofetilide auc increased by dg % and cmax by dg % .
protease inhibitors	TIKOSYN	advise	inhibitors of this isoenzyme ( e.g. , macrolide antibiotics , azole antifungal agents , protease inhibitors , serotonin reuptake inhibitors , amiodarone , cannabinoids , diltiazem , grapefruit juice , nefazadone , norfloxacin , quinine , zafirlukast ) should be cautiously coadministered with tikosyn as they can potentially increase dofetilide levels .
acetaminophen	anesthetics	effect	butalbital , acetaminophen and caffeine may enhance the effects of : other narcotic analgesics , alcohol , general anesthetics , tranquilizers such as chlordiazepoxide , sedative hypnotics , or other cns depressants , causing increased cns depression .
bupropion	nortriptyline	advise	therefore , co administration of bupropion with drugs that are metabolized by cyp2d6 isoenzyme including certain antidepressants ( e.g. , nortriptyline , imipramine , desipramine , paroxetine , fluoxetine , sertraline ) , antipsychotics ( e.g. , haloperidol , risperidone , thioridazine ) , beta blockers ( e.g. , metoprolol ) , and type 1c antiarrhythmics ( e.g. , propafenone , flecainide ) , should be approached with caution and should be initiated at the lower end of the dose range of the concomitant medication .
bupropion	sertraline	advise	therefore , co administration of bupropion with drugs that are metabolized by cyp2d6 isoenzyme including certain antidepressants ( e.g. , nortriptyline , imipramine , desipramine , paroxetine , fluoxetine , sertraline ) , antipsychotics ( e.g. , haloperidol , risperidone , thioridazine ) , beta blockers ( e.g. , metoprolol ) , and type 1c antiarrhythmics ( e.g. , propafenone , flecainide ) , should be approached with caution and should be initiated at the lower end of the dose range of the concomitant medication .
WELLBUTRIN	levodopa	advise	administration of wellbutrin tablets to patients receiving either levodopa or amantadine concurrently should be undertaken with caution , using small initial doses and small gradual dose increases .
WELLBUTRIN	antipsychotics	advise	drugs that lower seizure threshold : concurrent administration of wellbutrin and agents ( e.g. , antipsychotics , other antidepressants , theophylline , systemic steroids , etc. ) that lower seizure threshold should be undertaken only with extreme caution .
WELLBUTRIN	orphenadrine	int	therefore , the potential exists for a drug interaction between wellbutrin and drugs that affect the cyp2b6 isoenzyme ( e.g. , orphenadrine and cyclophosphamide ) .
bupropion	phenytoin	mechanism	while not systematically studied , certain drugs may induce the metabolism of bupropion ( e.g. , carbamazepine , phenobarbital , phenytoin ) .
Barbiturates	doxycycline	mechanism	barbiturates , carbamazepine , and phenytoin decrease the half life of doxycycline .
chlorprothixene	Ultram	advise	avoid the concomitant use of chlorprothixene and tramadol ( ultram ) .
chlorprothixene	antiparkinsonian agents	advise	exert particular caution in combining chlorprothixene with other anticholinergic drugs ( tricyclic antidepressants and antiparkinsonian agents ) : particularly the elderly may develop delirium , high fever , severe obstipation , even ileus and glaucoma .
Butalbital	narcotic analgesic	effect	butalbital , acetaminophen and caffeine may enhance the effects of : other narcotic analgesics , alcohol , general anesthetics , tranquilizers such as chlordiazepoxide , sedative hypnotics , or other cns depressants , causing increased cns depression .
Potassium-Sparing Diuretics	thiazide diuretics	effect	potassium supplements and potassium-sparing diuretics lotensin can attenuate potassium loss caused by thiazide diuretics .
cinoxacin	nonsteroidal anti-inflammatory agents	advise	physicians are provided this information to increase awareness of the potential for serious interactions when cinoxacin and certain nonsteroidal anti-inflammatory agents are administered concomitantly .
quinolones	iron	mechanism	also , concomitant administration of quinolones with products containing iron , multivitamins containing zinc , or videx ( didanosine ) chewable / buffered tablets or the pediatric powder for oral solution may result in low urine levels .
cyclosporine	diltiazem	advise	if these agents are to be administered concurrently , cyclosporine concentrations should be monitored , especially when diltiazem therapy is initiated , adjusted , or discontinued .
Cholestyramine	digitalis	mechanism	cholestyramine resin may delay or reduce the absorption of concomitant oral medication such as phenylbutazone , warfarin , thiazide diuretics ( acidic ) or propranolol ( basic ) , as well as tetracycline penicillin g , phenobarbital , thyroid and thyroxine preparations , estrogens and progestins , and digitalis .
cholestyramine	digitalis	mechanism	cholestyramine resin may interfere with the pharmacokinetics of drugs that undergo enterohepatic circulation , the discontinuance of cholestyramine resin could pose a hazard to health if a potentially toxic drug such as digitalis has been filtrated to a maintenance level while the patient was taking cholestyramine resin .
escitalopram	desipramine	mechanism	however , there are limited in vivo data suggesting a modest cyp2d6 inhibitory effect for escitalopram , i.e. , coadministration of escitalopram ( dg mg / day for dg days ) with the tricyclic antidepressant desipramine ( single dose of dg mg ) , a substrate for cyp2d6 , resulted in a dg % increase in cmax and a dg % increase in auc of desipramine .
LEXAPRO	metoprolol	mechanism	metoprolol administration of dg mg / day lexapro for dg days in healthy volunteers resulted in a dg % increase in cmax and dg % increase in auc of the beta adrenergic blocker metoprolol ( given in a single dose of dg mg ) .
psychotropic drugs	NSAID	effect	epidemiological studies of the case control and cohort design that have demonstrated an association between use of psychotropic drugs that interfere with serotonin reuptake and the occurrence of upper gastrointestinal bleeding have also shown that concurrent use of an nsaid or aspirin potentiated the risk of bleeding .
psychotropic drugs	aspirin	effect	epidemiological studies of the case control and cohort design that have demonstrated an association between use of psychotropic drugs that interfere with serotonin reuptake and the occurrence of upper gastrointestinal bleeding have also shown that concurrent use of an nsaid or aspirin potentiated the risk of bleeding .
Angiomax	heparin	effect	in clinical trials in patients undergoing ptca / pci , co administration of angiomax with heparin , warfarin , thrombolytics or glycoprotein iib / iiia inhibitors was associated with increased risks of major bleeding events compared to patients not receiving these concomitant medications .
ZETIA	fibrates	advise	co administration of zetia with fibrates is not recommended until use in patients is studied .
guanethidine	minoxidil	advise	if at all possible guanethidine should be discontinued well before minoxidil is begun .
ASPIRIN	DISALCID	effect	aspirin and other salicylate drugs will be additive to disalcid and may increase plasma concentrations of salicylic acid to toxic levels .
Salicylate	methotrexate	mechanism	salicylate competes with a number of drugs for protein binding sites , notably penicillin , thiopental , thyroxine , triiodothyronine , phenytoin , sulfinpyrazone , naproxen , warfarin , methotrexate , and possibly corticosteroids .
Salicylate	corticosteroids	mechanism	salicylate competes with a number of drugs for protein binding sites , notably penicillin , thiopental , thyroxine , triiodothyronine , phenytoin , sulfinpyrazone , naproxen , warfarin , methotrexate , and possibly corticosteroids .
Sulfamethoxazole	phenytoin	mechanism	sulfamethoxazole may inhibit the hepatic metabolism of phenytoin .
sulfamethoxazole	phenytoin	mechanism	at a dg g dose , sulfamethoxazole produced a slight but significant increase in the half life of phenytoin but did not produce a corresponding decrease in the metabolic clearance rate .
phenobarbital	methylprednisolone	mechanism	drugs that induce hepatic enzymes such as phenobarbital , phenytoin , and rifampin may increase the clearance of methylprednisolone and may require increased in methylprednisolone dose to achieve the desired response .
Methylprednisolone	aspirin	mechanism	methylprednisolone may increase the clearance of chronic high dose aspirin .
ketoconazole	mometasone furoate	mechanism	however , ketoconazole , a potent inhibitor of cytochrome p450 dg , may increase plasma levels of mometasone furoate during concomitant dosing .
anticholinergic drugs	antiarrhythmic agents of class I	effect	the following agents may increase certain actions or side effects of anticholinergic drugs : amantadine , antiarrhythmic agents of class i ( e.g. , quinidine ) , antihistamines , antipsychotic agents ( e.g. , phenothiazines ) , benzodiazepines , mao inhibitors , narcotic analgesics ( e.g. , meperidine ) , nitrates and nitrites , sympathomimetic agents , tricyclic antidepressants , and other drugs having anticholinergic activity .
Non-Steroidal Anti-Inflammatory Drugs	MYKROX	effect	salicylates and other non-steroidal anti-inflammatory drugs : may decrease the antihypertensive effects of mykrox tablets .
Diuretic	tubocurarine	effect	curariform drugs : diuretic induced hypokalemia may enhance neuromuscular blocking effects of curariform drugs ( such as tubocurarine ) the most serious effect would be respiratory depression which could proceed to apnea .
ERGOMAR	triacetyloleandomycin	mechanism	the effects of ergomar may be potentiated by triacetyloleandomycin which inhibits the metabolism of ergotamine .
antacid	ranitidine	mechanism	coadministration with a high dose of antacid ( dg meq ) results in a dg % decrease in plasma concentrations of ranitidine and may decrease plasma concentrations of bismuth from tritec .
dobutamine	sodium bicarbonate	int	norepinephrine and dobutamine are incompatible with sodium bicarbonate solution .
cholinesterase inhibitors	neuromuscular blocking agents	effect	use with cholinomimetics and other cholinesterase inhibitors : a synergistic effect may be expected when cholinesterase inhibitors are given concurrently with succinylcholine , similar neuromuscular blocking agents or cholinergic agonists such as bethanechol .
cholinesterase inhibitors	bethanechol	effect	use with cholinomimetics and other cholinesterase inhibitors : a synergistic effect may be expected when cholinesterase inhibitors are given concurrently with succinylcholine , similar neuromuscular blocking agents or cholinergic agonists such as bethanechol .
NSAIDs	thiazide diuretics	effect	furosemide : clinical studies , as well as post marketing observations , have shown that nsaids can reduce the natriuretic effect of furosemide and thiazide diuretics in some patients .
lithium	MOBIC	advise	patients on lithium treatment should be closely monitored when mobic is introduced or withdrawn .
meloxicam	aspirin	advise	however , as with other nsaids , concomitant administration of meloxicam and aspirin is not generally recommended because of the potential for increased adverse effects .
GH	antipyrine	mechanism	limited published data indicate that gh treatment increases cytochrome p450 ( cp450 ) mediated antipyrine clearance in man .
GH	cyclosporin	mechanism	these data suggest that gh administration may alter the clearance of compounds known to be metabolized by cp450 liver enzymes ( e.g. , corticosteroids , sex steroids , anticonvulsants , cyclosporin ) .
nondepolarizing agents	antibiotics	effect	other drugs which may enhance the neuromuscular blocking action of nondepolarizing agents such as nimbex include certain antibiotics ( e. g. , aminoglycosides , tetracyclines , bacitracin , polymyxins , lincomycin , clindamycin , colistin , and sodium colistemethate ) , magnesium salts , lithium , local anesthetics , procainamide , and quinidine .
nondepolarizing agents	clindamycin	effect	other drugs which may enhance the neuromuscular blocking action of nondepolarizing agents such as nimbex include certain antibiotics ( e. g. , aminoglycosides , tetracyclines , bacitracin , polymyxins , lincomycin , clindamycin , colistin , and sodium colistemethate ) , magnesium salts , lithium , local anesthetics , procainamide , and quinidine .
